"Device","Date","WindSpeed","WindSpeed_Std","Power","Temperature","Relh","Pressure"
"WTG01","2020/03/02 23:40:00.000",4.6,0.4,294.5,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/02 23:50:00.000",4.4,0.3,261.2,9.2,63.6143029175996,821.165526383306
"WTG01","2020/03/03 00:00:00.000",5.2,0.2,361,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/03 00:10:00.000",5.5,0.6,465.4,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/03 00:20:00.000",5.6,0.5,438.2,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 00:30:00.000",5.3,0.4,377.8,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 00:40:00.000",5.1,0.5,373.3,9.7,62.3553448448398,821.373806394777
"WTG01","2020/03/03 00:50:00.000",3.7,0.6,109.6,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 01:00:00.000",3.8,0.4,38.1,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 01:10:00.000",3.4,0.4,-1.6,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 01:20:00.000",3.6,0.3,56.8,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 01:30:00.000",3.1,0.4,48.5,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/03 01:40:00.000",2.6,0.8,-5.6,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/03 01:50:00.000",2.1,0.6,-16.6,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 02:00:00.000",1.9,0.6,-13.5,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 02:10:00.000",1.6,0.4,-12.8,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 02:20:00.000",2,0.4,-11.1,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/03 02:30:00.000",1.7,0.4,-11.4,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/03 02:40:00.000",1.4,0.2,-10.8,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 02:50:00.000",1.1,0.7,-14.6,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 03:00:00.000",1.4,0.3,-12,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 03:10:00.000",1.5,0.3,-12.4,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 03:20:00.000",1.9,0.5,-11,9.4,63.1107196884957,821.248838387895
"WTG01","2020/03/03 03:30:00.000",2.2,0.7,-10.8,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 03:40:00.000",2.3,0.7,-12.3,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 03:50:00.000",2,0.4,-13.2,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 04:00:00.000",2.1,0.3,-12.4,11,59.0820538556645,821.915334424603
"WTG01","2020/03/03 04:10:00.000",2,0.3,-10,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/03 04:20:00.000",2.3,0.5,-10.1,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/03 04:30:00.000",2,0.4,-9.9,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/03 04:40:00.000",1.9,0.2,-9.9,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/03 04:50:00.000",1.7,0.3,-10,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/03 05:00:00.000",1.4,0.4,-9.9,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/03 05:10:00.000",1.4,0.2,-10.6,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/03 05:20:00.000",1.6,0.3,-9.8,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/03 05:30:00.000",1.9,0.3,-10.6,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/03 05:40:00.000",0.9,0.4,-11.9,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/03 05:50:00.000",1,0.3,-10.5,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/03 06:00:00.000",0.7,0.3,-12.4,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/03 06:10:00.000",1.4,0.3,-9.8,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/03 06:20:00.000",2.2,0.4,-9.9,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/03 06:30:00.000",2.6,0.2,-9.9,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/03 06:40:00.000",2.8,0.4,-10,12,56.5641377101451,822.331894447545
"WTG01","2020/03/03 06:50:00.000",4,0.9,153.6,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/03 07:00:00.000",4.8,0.7,231.2,9.5,62.8589280739437,821.290494390189
"WTG01","2020/03/03 07:10:00.000",5.9,0.4,424.7,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/03 07:20:00.000",5.8,0.3,399.6,10.1,61.3481783866321,821.540430403954
"WTG01","2020/03/03 07:30:00.000",5.2,0.3,366.4,10,61.599970001184,821.49877440166
"WTG01","2020/03/03 07:40:00.000",4.7,0.2,355,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/03 07:50:00.000",5.1,0.5,455.6,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/03 08:00:00.000",5.6,0.4,539.2,10.4,60.5928035429762,821.665398410837
"WTG01","2020/03/03 08:10:00.000",6,0.4,635.3,10,61.599970001184,821.49877440166
"WTG01","2020/03/03 08:20:00.000",5.8,0.3,623,10.1,61.3481783866321,821.540430403954
"WTG01","2020/03/03 08:30:00.000",6.2,0.4,651.3,10.4,60.5928035429762,821.665398410837
"WTG01","2020/03/03 08:40:00.000",6.6,0.3,761.5,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/03 08:50:00.000",6.4,0.4,799.4,10.1,61.3481783866321,821.540430403954
"WTG01","2020/03/03 09:00:00.000",5.9,0.7,721.9,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/03 09:10:00.000",5.9,0.4,721.9,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/03 09:20:00.000",6,0.3,724.5,10,61.599970001184,821.49877440166
"WTG01","2020/03/03 09:30:00.000",5.4,0.4,665.5,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/03 09:40:00.000",5.8,0.7,729,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/03 09:50:00.000",6.1,0.5,804,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/03 10:00:00.000",6.3,0.4,905.6,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/03 10:10:00.000",6.3,0.3,834.6,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/03 10:20:00.000",6.2,0.4,796.7,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/03 10:30:00.000",6.6,0.3,853.5,11.4,58.0748873974568,822.08195843378
"WTG01","2020/03/03 10:40:00.000",6.6,0.4,845.9,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/03 10:50:00.000",6.3,0.3,704.2,10.3,60.8445951575282,821.623742408543
"WTG01","2020/03/03 11:00:00.000",6.6,0.6,852.6,11,59.0820538556645,821.915334424603
"WTG01","2020/03/03 11:10:00.000",7.1,0.4,973.6,11.5,57.8230957829048,822.123614436074
"WTG01","2020/03/03 11:20:00.000",7.3,0.3,1055.7,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/03 11:30:00.000",7.1,0.4,948.8,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/03 11:40:00.000",7.3,0.3,1052.1,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/03 11:50:00.000",6.5,0.6,737.6,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/03 12:00:00.000",6.1,0.6,609.9,12,56.5641377101451,822.331894447545
"WTG01","2020/03/03 12:10:00.000",6.7,0.5,817.3,12,56.5641377101451,822.331894447545
"WTG01","2020/03/03 12:20:00.000",7.4,0.7,1079.3,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/03 12:30:00.000",7.2,0.6,1074.3,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/03 12:40:00.000",7.3,0.6,1094.4,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/03 12:50:00.000",7.2,0.7,1083.3,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/03 13:00:00.000",7.5,0.5,1245.2,13.5,52.7872634918659,822.956734481958
"WTG01","2020/03/03 13:10:00.000",7.3,0.5,1105.7,13.9,51.7800970336581,823.123358491135
"WTG01","2020/03/03 13:20:00.000",6.8,0.6,869.8,14.4,50.5211389608984,823.331638502606
"WTG01","2020/03/03 13:30:00.000",6.7,0.4,797.2,14.7,49.7657641172425,823.456606509489
"WTG01","2020/03/03 13:40:00.000",6.7,0.6,761,15,49.0103892735867,823.581574516372
"WTG01","2020/03/03 13:50:00.000",6.5,0.6,746.1,15,49.0103892735867,823.581574516372
"WTG01","2020/03/03 14:00:00.000",6.8,0.5,811.2,14.8,49.5139725026906,823.498262511783
"WTG01","2020/03/03 14:10:00.000",6.3,0.6,672.5,15.6,47.499639586275,823.831510530137
"WTG01","2020/03/03 14:20:00.000",6.4,0.5,672.3,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/03 14:30:00.000",6.3,0.7,611.2,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/03 14:40:00.000",6,0.5,522.2,16.6,44.9817234407555,824.24807055308
"WTG01","2020/03/03 14:50:00.000",5.5,0.7,389.5,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/03 15:00:00.000",5.5,0.4,365.2,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/03 15:10:00.000",5.6,0.4,396.6,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/03 15:20:00.000",5.5,0.4,342.1,17.1,43.7227653679958,824.456350564551
"WTG01","2020/03/03 15:30:00.000",5.2,0.6,293.7,17.4,42.96739052434,824.581318571433
"WTG01","2020/03/03 15:40:00.000",4.8,0.8,221,17.4,42.96739052434,824.581318571433
"WTG01","2020/03/03 15:50:00.000",4.7,0.5,194.8,17.5,42.715598909788,824.622974573728
"WTG01","2020/03/03 16:00:00.000",4.3,0.5,146.7,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/03 16:10:00.000",4.1,0.4,74.2,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/03 16:20:00.000",4.1,0.2,63.7,17.4,42.96739052434,824.581318571433
"WTG01","2020/03/03 16:30:00.000",4,0.5,67.3,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/03 16:40:00.000",3.8,0.4,17.9,17.9,41.7084324515802,824.789598582905
"WTG01","2020/03/03 16:50:00.000",3.6,0.7,54.5,17.8,41.9602240661322,824.74794258061
"WTG01","2020/03/03 17:00:00.000",4,0.5,44.9,17.8,41.9602240661322,824.74794258061
"WTG01","2020/03/03 17:10:00.000",4.1,0.5,105.8,17.6,42.4638072952361,824.664630576022
"WTG01","2020/03/03 17:20:00.000",4.4,0.4,156.8,17.7,42.2120156806841,824.706286578316
"WTG01","2020/03/03 17:30:00.000",3.9,0.5,67.1,17.5,42.715598909788,824.622974573728
"WTG01","2020/03/03 17:40:00.000",3.7,0.5,46.7,17.3,43.2191821388919,824.539662569139
"WTG01","2020/03/03 17:50:00.000",3.7,0.5,34.3,17.3,43.2191821388919,824.539662569139
"WTG01","2020/03/03 18:00:00.000",3,0.6,-10.9,17,43.9745569825477,824.414694562256
"WTG01","2020/03/03 18:10:00.000",2.9,0.7,-11.6,16.9,44.2263485970997,824.373038559962
"WTG01","2020/03/03 18:20:00.000",3.7,0.3,37.9,16.8,44.4781402116516,824.331382557668
"WTG01","2020/03/03 18:30:00.000",4.2,0.2,93.3,16.8,44.4781402116516,824.331382557668
"WTG01","2020/03/03 18:40:00.000",4.3,0.1,90.8,16.6,44.9817234407555,824.24807055308
"WTG01","2020/03/03 18:50:00.000",4,0.2,62,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 19:00:00.000",4.6,0.3,170.9,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 19:10:00.000",4.9,0.2,218.7,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/03 19:20:00.000",4.6,0.1,151.5,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/03 19:30:00.000",4.8,0.1,192.1,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/03 19:40:00.000",4.9,0.2,220,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 19:50:00.000",4.8,0.1,177.5,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 20:00:00.000",4.9,0.1,213.5,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 20:10:00.000",4.9,0.1,221.7,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 20:20:00.000",4.8,0.1,214.5,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 20:30:00.000",4.7,0.2,202.5,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 20:40:00.000",4.6,0.1,165.4,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 20:50:00.000",4.5,0.1,136.4,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/03 21:00:00.000",4.6,0.1,173.1,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 21:10:00.000",5,0.3,246.7,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 21:20:00.000",5.6,0.1,402.7,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/03 21:30:00.000",6.1,0.3,568.3,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 21:40:00.000",6.7,0.2,772,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/03 21:50:00.000",6.4,0.3,695.2,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 22:00:00.000",6.4,0.4,757.2,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/03 22:10:00.000",5.8,0.4,674.6,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/03 22:20:00.000",6.1,0.4,775.5,15.8,46.9960563571711,823.914822534726
"WTG01","2020/03/03 22:30:00.000",6.8,1,930.9,15.6,47.499639586275,823.831510530137
"WTG01","2020/03/03 22:40:00.000",9,0.9,1776.2,15.5,47.7514312008269,823.789854527843
"WTG01","2020/03/03 22:50:00.000",9.5,0.8,1967.3,15.1,48.7585976590347,823.623230518666
"WTG01","2020/03/03 23:00:00.000",8.6,1.1,1768,15.4,48.0032228153789,823.748198525549
"WTG01","2020/03/03 23:10:00.000",8.5,1.1,1537.6,15.3,48.2550144299308,823.706542523254
"WTG01","2020/03/03 23:20:00.000",7.8,0.6,1340.3,15,49.0103892735867,823.581574516372
"WTG01","2020/03/03 23:30:00.000",6.8,0.4,939,15,49.0103892735867,823.581574516372
"WTG01","2020/03/03 23:40:00.000",7.2,0.3,1028.6,15,49.0103892735867,823.581574516372
"WTG01","2020/03/03 23:50:00.000",7.2,0.4,1111.9,15,49.0103892735867,823.581574516372
"WTG01","2020/03/04 00:00:00.000",6.9,0.3,1029.1,15,49.0103892735867,823.581574516372
"WTG01","2020/03/04 00:10:00.000",7.5,0.2,1160.4,14.1,51.2765138045542,823.206670495724
"WTG01","2020/03/04 00:20:00.000",8.1,0.5,1335.4,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/04 00:30:00.000",8.3,0.5,1391.5,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/04 00:40:00.000",8.4,0.5,1451.4,13,54.0462215646256,822.748454470487
"WTG01","2020/03/04 00:50:00.000",7.8,0.5,1297.2,12.7,54.8015964082815,822.623486463605
"WTG01","2020/03/04 01:00:00.000",7.2,0.5,1206.3,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/04 01:10:00.000",7,0.6,1209.4,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/04 01:20:00.000",8.3,0.9,1529.3,13.1,53.7944299500737,822.790110472781
"WTG01","2020/03/04 01:30:00.000",8.4,0.9,1771.3,13.5,52.7872634918659,822.956734481958
"WTG01","2020/03/04 01:40:00.000",8.5,1.2,1817,12.4,55.5569712519373,822.498518456722
"WTG01","2020/03/04 01:50:00.000",9.6,0.9,2245.7,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/04 02:00:00.000",9.1,1,1992,13.8,52.03188864821,823.081702488841
"WTG01","2020/03/04 02:10:00.000",8.8,1.4,1896.3,13.5,52.7872634918659,822.956734481958
"WTG01","2020/03/04 02:20:00.000",7.5,0.7,1692.6,13,54.0462215646256,822.748454470487
"WTG01","2020/03/04 02:30:00.000",7.5,1,1548.1,13.3,53.2908467209698,822.87342247737
"WTG01","2020/03/04 02:40:00.000",8.6,1,1644.7,13.6,52.5354718773139,822.998390484253
"WTG01","2020/03/04 02:50:00.000",8.6,0.9,1816.7,12.8,54.5498047937295,822.665142465899
"WTG01","2020/03/04 03:00:00.000",7.6,1,1468.8,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/04 03:10:00.000",12.1,1,2926.7,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/04 03:20:00.000",10.7,1.3,2565.2,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/04 03:30:00.000",10.3,1,2695.7,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/04 03:40:00.000",10.1,1,2593,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/04 03:50:00.000",11,0.9,2700.3,10.8,59.5856370847684,821.832022420014
"WTG01","2020/03/04 04:00:00.000",10.5,1.4,2545.7,10,61.599970001184,821.49877440166
"WTG01","2020/03/04 04:10:00.000",9.5,1.2,2272.1,9.6,62.6071364593918,821.332150392483
"WTG01","2020/03/04 04:20:00.000",11.2,1,2711.1,9.3,63.3625113030476,821.207182385601
"WTG01","2020/03/04 04:30:00.000",11.4,0.7,2891.1,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/04 04:40:00.000",11.9,0.5,3125.2,10.2,61.0963867720801,821.582086406249
"WTG01","2020/03/04 04:50:00.000",11.8,0.3,3148.8,10.8,59.5856370847684,821.832022420014
"WTG01","2020/03/04 05:00:00.000",11.6,0.3,3154.5,11,59.0820538556645,821.915334424603
"WTG01","2020/03/04 05:10:00.000",12.1,0.4,3289.1,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/04 05:20:00.000",11.2,1.6,2947.4,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/04 05:30:00.000",9.8,0.9,2666.7,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/04 05:40:00.000",10.1,0.9,2377.2,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/04 05:50:00.000",10.2,1.1,2398.8,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/04 06:00:00.000",11.3,0.6,2799.5,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/04 06:10:00.000",13.2,0.9,2934.8,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/04 06:20:00.000",15,0.6,2837,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/04 06:30:00.000",13.6,1.5,2830.4,10,61.599970001184,821.49877440166
"WTG01","2020/03/04 06:40:00.000",15.4,1,2821.6,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/04 06:50:00.000",15.4,0.5,2836.2,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/04 07:00:00.000",15.4,0.6,2915.7,11.8,57.067720939249,822.248582442956
"WTG01","2020/03/04 07:10:00.000",13.7,0.6,2924.5,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/04 07:20:00.000",13,0.6,2965.9,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/04 07:30:00.000",13.4,0.5,3042.2,9.9,61.851761615736,821.457118399366
"WTG01","2020/03/04 07:40:00.000",14.2,0.5,3063.1,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/04 07:50:00.000",14.8,0.5,2980.5,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/04 08:00:00.000",14.2,0.5,2943.5,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/04 08:10:00.000",13.1,0.5,2938.7,9.1,63.8660945321515,821.123870381012
"WTG01","2020/03/04 08:20:00.000",14.5,1.2,2940.3,9.8,62.1035532302879,821.415462397072
"WTG01","2020/03/04 08:30:00.000",15.9,0.6,3066.3,11.1,58.8302622411126,821.956990426897
"WTG01","2020/03/04 08:40:00.000",16.2,0.3,3055.5,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/04 08:50:00.000",15.8,0.4,2920.8,10.9,59.3338454702165,821.873678422308
"WTG01","2020/03/04 09:00:00.000",14.9,0.4,2923.7,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/04 09:10:00.000",15.4,0.6,3116.7,11.7,57.3195125538009,822.206926440662
"WTG01","2020/03/04 09:20:00.000",15.5,0.5,3135.4,11.3,58.3266790120087,822.040302431485
"WTG01","2020/03/04 09:30:00.000",15.1,0.6,3124.6,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/04 09:40:00.000",13.1,1,3146.2,10.6,60.0892203138723,821.748710415426
"WTG01","2020/03/04 09:50:00.000",13.9,0.7,3145.5,10.7,59.8374286993204,821.79036641772
"WTG01","2020/03/04 10:00:00.000",13.3,1,3176.3,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/04 10:10:00.000",13.3,0.9,3197.7,10.5,60.3410119284243,821.707054413131
"WTG01","2020/03/04 10:20:00.000",13.7,1.1,3148.1,11,59.0820538556645,821.915334424603
"WTG01","2020/03/04 10:30:00.000",13.6,0.7,3365.7,11.6,57.5713041683529,822.165270438368
"WTG01","2020/03/04 10:40:00.000",13.2,0.9,3324,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/04 10:50:00.000",12.1,0.8,3162.7,11.2,58.5784706265607,821.998646429191
"WTG01","2020/03/04 11:00:00.000",13.2,1.4,3505.1,11.9,56.815929324697,822.290238445251
"WTG01","2020/03/04 11:10:00.000",13.1,0.8,3462.7,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/04 11:20:00.000",13,0.6,3467.1,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/04 11:30:00.000",12.6,0.8,3421.3,12.5,55.3051796373853,822.540174459016
"WTG01","2020/03/04 11:40:00.000",12.1,0.9,3343.1,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/04 11:50:00.000",11,0.8,2794.7,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/04 12:00:00.000",9.8,0.9,2237.7,12.1,56.3123460955931,822.373550449839
"WTG01","2020/03/04 12:10:00.000",10.1,0.6,2324.6,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/04 12:20:00.000",9.6,0.7,2087.4,12.2,56.0605544810412,822.415206452133
"WTG01","2020/03/04 12:30:00.000",8.5,0.5,1661.3,12.3,55.8087628664892,822.456862454428
"WTG01","2020/03/04 12:40:00.000",8,0.8,1395,12.6,55.0533880228334,822.58183046131
"WTG01","2020/03/04 12:50:00.000",7.3,0.4,1139.2,12.9,54.2980131791776,822.706798468193
"WTG01","2020/03/04 13:00:00.000",7.4,0.4,1086.1,13.4,53.0390551064178,822.915078479664
"WTG01","2020/03/04 13:10:00.000",7.5,0.6,1087.4,13.9,51.7800970336581,823.123358491135
"WTG01","2020/03/04 13:20:00.000",7.1,0.6,925.2,14.2,51.0247221900023,823.248326498018
"WTG01","2020/03/04 13:30:00.000",8.5,0.8,1541.7,14.4,50.5211389608984,823.331638502606
"WTG01","2020/03/04 13:40:00.000",9,0.8,1769.2,14.6,50.0175557317945,823.414950507195
"WTG01","2020/03/04 13:50:00.000",8.8,0.8,1770.6,14.7,49.7657641172425,823.456606509489
"WTG01","2020/03/04 14:00:00.000",9.3,0.8,1768.6,15.1,48.7585976590347,823.623230518666
"WTG01","2020/03/04 14:10:00.000",8.5,0.8,1556.6,15.4,48.0032228153789,823.748198525549
"WTG01","2020/03/04 14:20:00.000",9.1,1,1775.3,15.9,46.7442647426192,823.95647853702
"WTG01","2020/03/04 14:30:00.000",10.6,1.5,2352.3,16.6,44.9817234407555,824.24807055308
"WTG01","2020/03/04 14:40:00.000",11.5,1,2623.1,16.9,44.2263485970997,824.373038559962
"WTG01","2020/03/04 14:50:00.000",11.3,1.2,2678.7,16.8,44.4781402116516,824.331382557668
"WTG01","2020/03/04 15:00:00.000",11.3,1.4,2626.1,16.7,44.7299318262036,824.289726555374
"WTG01","2020/03/04 15:10:00.000",11,0.8,2705.3,16.7,44.7299318262036,824.289726555374
"WTG01","2020/03/04 15:20:00.000",12.2,1.4,2895.8,16.7,44.7299318262036,824.289726555374
"WTG01","2020/03/04 15:30:00.000",11.9,1.2,2979.6,16.6,44.9817234407555,824.24807055308
"WTG01","2020/03/04 15:40:00.000",10.3,0.9,2349.5,16.5,45.2335150553075,824.206414550785
"WTG01","2020/03/04 15:50:00.000",10.3,0.8,2493.4,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/04 16:00:00.000",10.6,1.3,2417.7,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/04 16:10:00.000",8.6,1,1764,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/04 16:20:00.000",11.2,2.3,2403.2,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/04 16:30:00.000",11.5,1,2910.6,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/04 16:40:00.000",12.5,1.5,2984.4,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/04 16:50:00.000",12.5,1.7,3112.4,16.2,45.9888898989633,824.081446543903
"WTG01","2020/03/04 17:00:00.000",10.4,0.7,2359,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/04 17:10:00.000",8.7,1,1774.8,16.1,46.2406815135153,824.039790541608
"WTG01","2020/03/04 17:20:00.000",10.6,0.8,2430.7,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/04 17:30:00.000",11.3,0.8,2642,16.4,45.4853066698594,824.164758548491
"WTG01","2020/03/04 17:40:00.000",11.9,0.4,3014.9,16.3,45.7370982844114,824.123102546197
"WTG01","2020/03/04 17:50:00.000",11.5,0.6,2811.9,16.5,45.2335150553075,824.206414550785
